dataHCNC_SF1,dataHCNC_SF2
0.621616466390301,0.158817113153761
0.624688245873811,0.164934566545355
0.62776002535732,0.167369513338021
0.630831804840831,0.168960249196467
0.633903584324341,0.172075833612846
0.636975363807851,0.176214218914693
0.640047143291361,0.178777353253134
0.643118922774871,0.184925579331496
0.646190702258381,0.185886168684892
0.649262481741891,0.187058291719743
0.652334261225401,0.188797656361651
0.655406040708911,0.189326610224127
0.658477820192421,0.190115606490683
0.661549599675931,0.193706451812165
0.664621379159441,0.197008315007403
0.667693158642951,0.19734287409932
0.670764938126461,0.196715214046958
0.673836717609971,0.20080726690119
0.676908497093481,0.203027489867691
0.679980276576991,0.205309073540158
0.683052056060501,0.206950257553274
0.686123835544011,0.20783839051944
0.689195615027521,0.208226176405044
0.692267394511031,0.210953860796875
0.695339173994541,0.21301714229919
0.698410953478051,0.218222497070263
0.701482732961561,0.219362530040075
0.704554512445071,0.223324989535776
0.707626291928581,0.226556421662104
0.710698071412091,0.228775292641202
0.713769850895601,0.230688600838562
0.716841630379111,0.232433503019229
0.719913409862621,0.234575742229369
0.722985189346131,0.235013533450868
0.726056968829641,0.238050956922504
0.729128748313151,0.239772502097654
0.732200527796661,0.240478984234831
0.735272307280171,0.244761835552398
0.738344086763681,0.251699186200545
0.741415866247191,0.252500812250491
0.744487645730701,0.256340416649521
0.747559425214211,0.261907359467041
0.750631204697721,0.263143955368003
0.753702984181231,0.265244229841211
0.756774763664741,0.266778209252296
0.759846543148251,0.267534535801915
0.762918322631762,0.271033647485249
0.765990102115272,0.275951270432496
0.769061881598782,0.278319191793813
0.772133661082292,0.279318589769401
0.775205440565802,0.281447268303829
0.778277220049312,0.284529384737216
0.781348999532822,0.285950932232834
0.784420779016332,0.29214104008072
0.787492558499842,0.294137609450637
0.790564337983352,0.294308341626687
0.793636117466862,0.294240211529323
0.796707896950372,0.295455258102452
0.799779676433882,0.298227996462504
0.802851455917392,0.296946515205457
0.805923235400902,0.298920115508725
0.808995014884412,0.298187998604714
0.812066794367922,0.301530701758298
0.815138573851432,0.301689002622809
0.818210353334942,0.304951435664677
0.821282132818452,0.304047928738691
